"lat","long","accuracy","formatted_address","address_type","status","index"
48.6823134,-102.0824824,"street_address","1220 N Central Ave, Kenmare, ND 58746, USA","street_address","OK",82970
39.9536876,-75.1711393,"street_address","1835 Market St, Philadelphia, PA 19103, USA","street_address","OK",82971
42.1522902,-87.8456222,"premise","707 Lake Cook Rd, Deerfield, IL 60015, USA","premise","OK",82972
NA,NA,NA,NA,NA,"ZERO_RESULTS",82973
42.0491791,-88.0326507,"subpremise","1101 Perimeter Dr #460schaumburgillinois60173, Schaumburg, IL 60173, USA","subpremise","OK",82974
38.9811579,-77.4779091,"premise","22950 Quicksilver Dr, Sterling, VA 20166, USA","premise","OK",82975
33.7915435,-84.3946641,"premise","201 17th St NW, Atlanta, GA 30363, USA","premise","OK",82976
38.9772559,-76.511399,"street_address","1106 West St, Annapolis, MD 21401, USA","street_address","OK",82977
43.1763294,-87.9110778,"street_address","333 W Brown Deer Rd, Bayside, WI 53217, USA","street_address","OK",82978
42.836671,-70.945373,"street_address","12 S Hunt Rd, Amesbury, MA 01913, USA","street_address","OK",82979
41.7636461,-87.9225908,"premise","6900 Veterans Blvd, Burr Ridge, IL 60527, USA","premise","OK",82980
40.089599,-75.34075,"street_address","3604 Horizon Dr, King of Prussia, PA 19406, USA","street_address","OK",82981
40.7484392,-73.9918133,"premise","151 W 30th St, New York, NY 10001, USA","premise","OK",82982
30.387342,-91.092453,"street_address","6867 Bluebonnet Blvd, Baton Rouge, LA 70810, USA","street_address","OK",82983
34.1659076,-84.488664,"premise","164 Hickory Springs Industrial Dr, Canton, GA 30115, USA","premise","OK",82984
33.85258,-117.8799411,"street_address","2544 E Miraloma Way, Anaheim, CA 92806, USA","street_address","OK",82985
40.300388,-74.6070084,"street_address","186 Princeton Hightstown Rd, Princeton Junction, NJ 08550, USA","street_address","OK",82986
27.7849323,-97.3950519,"premise","719 S Shoreline Blvd, Corpus Christi, TX 78401, USA","premise","OK",82987
33.8627536,-84.4785079,"premise","2451 Cumberland Pkwy SE, Atlanta, GA 30339, USA","premise","OK",82988
32.8063299,-115.5691643,"subpremise","1405 N Imperial Ave #2, El Centro, CA 92243, USA","subpremise","OK",82989
38.3040307,-77.0746838,"subpremise","7535 Windsor Dr a305allentownpennsylvania18195, King George, VA 22485, USA","subpremise","OK",82990
43.1548758,-77.6024051,"premise","One HSBC Plaza, 100 Chestnut St, Rochester, NY 14604, USA","premise","OK",82991
41.6931162,-83.5270086,"street_address","3900 Stickney Ave, Toledo, OH 43608, USA","street_address","OK",82992
42.5054201,-83.2870364,"premise","29777 Telegraph Rd, Southfield, MI 48034, USA","premise","OK",82993
33.7193987,-117.7899024,"street_address","3200 El Camino Real, Irvine, CA 92602, USA","street_address","OK",82994
30.1758697,-95.4786126,"street_address","2635 Technology Forest Blvd, The Woodlands, TX 77381, USA","street_address","OK",82995
26.092116,-80.3677696,"subpremise","2225 N Commerce Pkwy #5westonflorida33326, Weston, FL 33326, USA","subpremise","OK",82996
42.5633204,-83.149308,"street_address","100 W Big Beaver Rd, Troy, MI 48084, USA","street_address","OK",82997
40.7227622,-73.9993236,"street_address","515 Broadway, New York, NY 10012, USA","street_address","OK",82998
40.7548402,-73.9794216,"subpremise","535 5th Ave #910, New York, NY 10017, USA","subpremise","OK",82999
25.7621082,-80.1923045,"premise","1200 Brickell Ave, Miami, FL 33131, USA","premise","OK",83000
40.7638308,-73.9686741,"premise","525 Park Ave, New York, NY 10065, USA","premise","OK",83001
NA,NA,NA,NA,NA,"ZERO_RESULTS",83002
28.1461372,-82.3524704,"street_address","19007 Bruce B Downs Blvd, Tampa, FL 33647, USA","street_address","OK",83003
38.01413,-75.388466,"route","3005, Greenbackville, VA 23356, USA","route","OK",83004
33.8358021,-118.3127569,"subpremise","1815 213th St #100torrancecalifornia90501, Torrance, CA 90501, USA","subpremise","OK",83005
29.923057,-95.595934,"street_address","11834 Key Biscayne Ct, Houston, TX 77065, USA","street_address","OK",83006
41.3313759,-74.3593899,"street_address","41 Bridge St, Florida, NY 10921, USA","street_address","OK",83007
40.7613033,-73.9615438,"street_address","347 E 61st St, New York, NY 10065, USA","street_address","OK",83008
33.8360557,-118.3461565,"street_address","3460 Torrance Blvd, Torrance, CA 90503, USA","street_address","OK",83009
47.7668054,-122.1455955,"premise","19180 144th Ave NE, Woodinville, WA 98072, USA","premise","OK",83010
34.2440863,-118.6065269,"street_address","9568 Topanga Canyon Blvd, Chatsworth, CA 91311, USA","street_address","OK",83011
37.3839198,-122.0128444,"premise","440 N Wolfe Rd, Sunnyvale, CA 94085, USA","premise","OK",83012
33.6349003,-117.7433997,"premise","16400 Bake Pkwy, Irvine, CA 92618, USA","premise","OK",83013
26.2192311,-80.1385789,"street_address","880 S Andrews Ave, Pompano Beach, FL 33069, USA","street_address","OK",83014
30.0054923,-95.4677824,"street_address","2454 Farm to Market 1960 Rd W, Houston, TX 77068, USA","street_address","OK",83015
36.5993167,-121.8970058,"premise","460 Pierce St, Monterey, CA 93940, USA","premise","OK",83016
39.6410911,-106.3737405,"street_address","227 Bridge St, Vail, CO 81657, USA","street_address","OK",83017
33.5702243,-112.1084741,"subpremise","2310 W Mission Ln #4phoenixarizona85021, Phoenix, AZ 85021, USA","subpremise","OK",83018
40.757868,-73.9780368,"subpremise","608 5th Ave #401, New York, NY 10020, USA","subpremise","OK",83019
34.1825604,-118.3956875,"street_address","6180 Laurel Canyon Blvd, North Hollywood, CA 91606, USA","street_address","OK",83020
40.7190816,-74.0090777,"premise","99 Hudson St, New York, NY 10013, USA","premise","OK",83021
41.9256365,-87.6715261,"premise","1718 W Fullerton Ave, Chicago, IL 60614, USA","premise","OK",83022
41.3774734,-75.7215353,"street_address","805 S Main St, Taylor, PA 18517, USA","street_address","OK",83023
40.760849,-73.759209,"subpremise","220-55 46th Ave #4l, Flushing, NY 11361, USA","subpremise","OK",83024
34.0586866,-84.1714474,"street_address","11330 Lakefield Dr, Duluth, GA 30097, USA","street_address","OK",83025
40.7259072,-73.4884131,"street_address","150 Hicksville Rd, Bethpage, NY 11714, USA","street_address","OK",83026
34.0137707,-84.3600788,"street_address","85-A Mill St, Roswell, GA 30075, USA","street_address","OK",83027
32.9016236,-79.9968858,"street_address","1370 Remount Rd, North Charleston, SC 29406, USA","street_address","OK",83028
38.9679957,-94.7306923,"street_address","8827 Long St, Lenexa, KS 66215, USA","street_address","OK",83029
25.9825812,-80.1429006,"street_address","240 Old Federal Hwy, Hallandale Beach, FL 33009, USA","street_address","OK",83030
39.9511994,-75.1634867,"street_address","1 S Broad St, Philadelphia, PA 19107, USA","street_address","OK",83031
41.0008218,-73.9505858,"street_address","119 Rockland Ave, Northvale, NJ 07647, USA","street_address","OK",83032
34.44034,-119.7356739,"street_address","3315 State St, Santa Barbara, CA 93105, USA","street_address","OK",83033
NA,NA,NA,NA,NA,"ZERO_RESULTS",83034
42.1921404,-88.2063188,"premise","912 Northwest Hwy, Fox River Grove, IL 60021, USA","premise","OK",83035
42.412153,-71.0078909,"premise","101 School St, Revere, MA 02151, USA","premise","OK",83036
33.7693219,-118.1675585,"street_address","304 Cherry Ave, Long Beach, CA 90802, USA","street_address","OK",83037
25.7676096,-80.1968556,"subpremise","175 SW 7th St #1409miamiflorida33130, Miami, FL 33130, USA","subpremise","OK",83038
32.7091337,-117.1598135,"subpremise","363 Fifth Ave #202, San Diego, CA 92101, USA","subpremise","OK",83039
40.3659211,-74.9543761,"street_address","480 Union Square Dr, New Hope, PA 18938, USA","street_address","OK",83040
33.613984,-102.0266658,"subpremise","1455 Research Blvd #510rockvillemaryland20850, Lubbock, TX 79416, USA","subpremise","OK",83041
40.7428901,-73.9953751,"premise","150 W 22nd St, New York, NY 10011, USA","premise","OK",83042
42.4892729,-71.428081,"premise","525 Main St, Acton, MA 01720, USA","premise","OK",83043
40.6380824,-111.9019897,"street_address","6132 S 380 W, Murray, UT 84107, USA","street_address","OK",83044
41.987174,-87.9415175,"premise","2503 Pan Am Blvd, Elk Grove Village, IL 60007, USA","premise","OK",83045
39.1520238,-86.5797588,"street_address","3800 Constitution Way, Bloomington, IN 47403, USA","street_address","OK",83046
25.6982857,-80.1637628,"subpremise","104 Crandon Blvd #420key, Key Biscayne, FL 33149, USA","subpremise","OK",83047
37.3104276,-121.7776303,"premise","3122 Fowler Rd, San Jose, CA 95135, USA","premise","OK",83048
39.9094357,-86.0839507,"subpremise","8470 Allison Pointe Blvd #222indianapolisindiana46250, Indianapolis, IN 46250, USA","subpremise","OK",83049
37.7944289,-122.43393,"street_address","2222 Broadway, San Francisco, CA 94115, USA","street_address","OK",83050
39.7196975,-105.0005428,"subpremise","209 Kalamath St #2denvercolorado80223, Denver, CO 80223, USA","subpremise","OK",83051
29.7889964,-95.267282,"street_address","9550 N Loop E Fwy, Houston, TX 77029, USA","street_address","OK",83052
38.6264684,-90.1888612,"premise","100 N Broadway, St. Louis, MO 63102, USA","premise","OK",83053
39.0918893,-94.579785,"premise","1737 McGee St, Kansas City, MO 64108, USA","premise","OK",83054
34.1441836,-118.0272708,"premise","126 La Porte St, Arcadia, CA 91006, USA","premise","OK",83055
30.002095,-90.1739284,"street_address","3940 Barron St, Metairie, LA 70002, USA","street_address","OK",83056
32.7144718,-117.1631995,"street_address","910 Broadway Cir, San Diego, CA 92101, USA","street_address","OK",83057
34.0180853,-118.4578499,"street_address","2601 Ocean Park Blvd, Santa Monica, CA 90405, USA","street_address","OK",83058
40.7114373,-73.9854864,"street_address","327 Cherry St, New York, NY 10002, USA","street_address","OK",83059
34.4216024,-119.698259,"postal_code","Santa Barbara, CA 93102, USA","postal_code","OK",83060
40.4718239,-74.415189,"street_address","4 Banner Ct, East Brunswick, NJ 08816, USA","street_address","OK",83061
37.3984654,-121.8970678,"street_address","2206 Ringwood Ave, San Jose, CA 95131, USA","street_address","OK",83062
33.9025772,-84.2541019,"street_address","3221 Oakcliff Industrial St, Atlanta, GA 30340, USA","street_address","OK",83063
40.7462274,-73.9844747,"premise","136 Madison Ave, New York, NY 10016, USA","premise","OK",83064
40.2555577,-75.3440839,"street_address","1510 Gehman Rd, Harleysville, PA 19438, USA","street_address","OK",83065
34.0844373,-118.3191466,"street_address","5555 Melrose Ave, Los Angeles, CA 90038, USA","street_address","OK",83066
25.8225597,-80.3197637,"street_address","7512 NW 54th St, Miami, FL 33166, USA","street_address","OK",83067
42.0022511,-87.9401012,"street_address","1679 Elmhurst Rd, Elk Grove Village, IL 60007, USA","street_address","OK",83068
41.162012,-81.352648,"street_address","919 Marvin St, Kent, OH 44240, USA","street_address","OK",83069
30.3604293,-97.3764852,"street_address","619 Mogonye Ln, Elgin, TX 78621, USA","street_address","OK",83070
40.6445991,-74.6402246,"street_address","135 US-202, Bedminster Township, NJ 07921, USA","street_address","OK",83071
40.7233023,-74.0029741,"street_address","367 W Broadway, New York, NY 10013, USA","street_address","OK",83072
37.907248,-121.2397015,"subpremise","2385 Arch Airport Rd #300stocktoncalifornia95206, Stockton, CA 95206, USA","subpremise","OK",83073
29.6581447,-95.3376263,"premise","8610 Martin Luther King Blvd, Houston, TX 77033, USA","premise","OK",83074
28.9443591,-98.482577,"street_address","110 Wyoming Blvd, Pleasanton, TX 78064, USA","street_address","OK",83075
47.6764024,-122.1220552,"subpremise","8201 164th Ave NE #200redmondwashington98052, Redmond, WA 98052, USA","subpremise","OK",83076
42.0355428,-88.034571,"street_address","425 N Martingale Rd, Schaumburg, IL 60173, USA","street_address","OK",83077
27.628731,-80.378734,"street_address","1555 Indian River Blvd, Vero Beach, FL 32962, USA","street_address","OK",83078
37.7228221,-122.1642779,"subpremise","820 Davis St #415evanstonillinois60201, San Leandro, CA 94577, USA","subpremise","OK",83079
40.756433,-111.8302095,"street_address","560 Arapeen Dr, Salt Lake City, UT 84108, USA","street_address","OK",83080
41.0213727,-74.2063694,"subpremise","784 Franklin Ave #230, Franklin Lakes, NJ 07417, USA","subpremise","OK",83081
25.8521372,-97.5323623,"route","Caguas, Puerto Rico, Matamoros, Tamps., Mexico","route","OK",83082
40.7487981,-74.0052026,"premise","524 W 24th St, New York, NY 10011, USA","premise","OK",83083
NA,NA,NA,NA,NA,"ZERO_RESULTS",83084
40.7052529,-74.0140703,"subpremise","11 Broadway #1500, New York, NY 10004, USA","subpremise","OK",83085
26.2811351,-80.2876306,"premise","12075 NW 40th St, Coral Springs, FL 33065, USA","premise","OK",83086
40.7481888,-73.9863847,"street_address","20 West 33rd Street, New York, NY 10001, USA","street_address","OK",83087
42.2418918,-85.5561356,"street_address","2825 Airview Blvd, Portage, MI 49002, USA","street_address","OK",83088
30.2325379,-93.1140983,"route","US-90, Alpine, TX 79832, USA","route","OK",83089
34.0790694,-117.9940534,"subpremise","12731 Ramona Blvd #208irwindalecalifornia91706, Baldwin Park, CA 91706, USA","subpremise","OK",83090
41.8811856,-87.6374404,"street_address","30 S Wacker Dr, Chicago, IL 60606, USA","street_address","OK",83091
NA,NA,NA,NA,NA,"ZERO_RESULTS",83092
41.8853505,-87.6328144,"street_address","180 N LaSalle St, Chicago, IL 60601, USA","street_address","OK",83093
42.3060374,-71.6605227,"premise","329 W Main St, Northborough, MA 01532, USA","premise","OK",83094
25.7340072,-80.3255418,"street_address","7971 SW 40th St, Miami, FL 33155, USA","street_address","OK",83095
31.996942,-102.0736519,"postal_code","Midland, TX 79702, USA","postal_code","OK",83096
38.9475089,-77.334619,"street_address","1860 Michael Faraday Dr, Reston, VA 20190, USA","street_address","OK",83097
37.483643,-122.1754598,"premise","1215 Chrysler Dr, Menlo Park, CA 94025, USA","premise","OK",83098
25.765855,-80.1947833,"premise","80 SW 8th St, Miami, FL 33130, USA","premise","OK",83099
38.8945631,-77.0701681,"premise","1100 Wilson Blvd, Arlington, VA 22209, USA","premise","OK",83100
41.8796719,-87.6360916,"street_address","318 W Adams St, Chicago, IL 60606, USA","street_address","OK",83101
30.3250475,-81.6731648,"subpremise","131 Park St cviennavirginia22180, Jacksonville, FL 32204, USA","subpremise","OK",83102
37.807743,-122.2695801,"premise","1763 Broadway, Oakland, CA 94612, USA","premise","OK",83103
42.7504591,-71.4799291,"subpremise","159 Kinsley St #1, Nashua, NH 03060, USA","subpremise","OK",83104
39.7722915,-86.159726,"subpremise","350 N Illinois St #500goldencolorado80401, Indianapolis, IN 46204, USA","subpremise","OK",83105
31.9685988,-99.9018131,"administrative_area_level_1","Texas, USA","administrative_area_level_1,political","OK",83106
34.1693997,-118.3540487,"street_address","4208 Chandler Blvd, Burbank, CA 91505, USA","street_address","OK",83107
40.781912,-74.25875,"premise","616 Prospect Ave, West Orange, NJ 07052, USA","premise","OK",83108
40.6827156,-73.9571586,"street_address","11 Jefferson Ave, Brooklyn, NY 11238, USA","street_address","OK",83109
45.5133231,-122.6754157,"premise","Umpqua Bank Plaza, 1 SW Columbia St, Portland, OR 97258, USA","premise","OK",83110
42.1976121,-87.9761096,"street_address","830 Wedgewood Ct, Buffalo Grove, IL 60089, USA","street_address","OK",83111
40.7507653,-73.9812669,"street_address","260 Madison Ave, New York, NY 10016, USA","street_address","OK",83112
41.366906,-71.828931,"street_address","36 Beach St, Westerly, RI 02891, USA","street_address","OK",83113
39.8501669,-104.9979849,"street_address","1001 W 84th Ave, Denver, CO 80260, USA","street_address","OK",83114
34.153548,-84.2535191,"street_address","3810 Hamby Rd, Alpharetta, GA 30004, USA","street_address","OK",83115
25.8949188,-97.491556,"street_address","1 W University Blvd, Brownsville, TX 78520, USA","street_address","OK",83116
40.7504717,-73.9802584,"premise","24 E 39th St, New York, NY 10016, USA","premise","OK",83117
34.0375461,-118.4411949,"premise","11300 W Olympic Blvd, Los Angeles, CA 90064, USA","premise","OK",83118
40.4549666,-74.410969,"subpremise","116 Tices Ln #1, East Brunswick, NJ 08816, USA","subpremise","OK",83119
25.9343555,-81.698648,"street_address","1825 San Marco Rd, Marco Island, FL 34145, USA","street_address","OK",83120
28.6938105,-81.3517919,"premise","280 Hunt Park Cove, Longwood, FL 32750, USA","premise","OK",83121
40.7522359,-73.9813925,"street_address","461 5th Ave, New York, NY 10017, USA","street_address","OK",83122
33.1664971,-94.962844,"premise","1106 Industrial Rd, Mt Pleasant, TX 75455, USA","premise","OK",83123
33.9757095,-84.1831932,"premise","4505 Peachtree Lake Dr, Duluth, GA 30096, USA","premise","OK",83124
42.4060401,-86.245328,"street_address","200 Veterans Blvd, South Haven, MI 49090, USA","street_address","OK",83125
36.0959477,-80.2762458,"premise","101 S Stratford Rd, Winston-Salem, NC 27104, USA","premise","OK",83126
29.804445,-95.390035,"street_address","711 E 20th St, Houston, TX 77008, USA","street_address","OK",83127
34.0823377,-118.3823671,"street_address","8687 Melrose Ave, Los Angeles, CA 90069, USA","street_address","OK",83128
38.5669849,-121.4850471,"street_address","1914 S St, Sacramento, CA 95811, USA","street_address","OK",83129
42.624822,-82.8582895,"street_address","24700 Maplehurst Dr, Charter Twp of Clinton, MI 48036, USA","street_address","OK",83130
40.7412863,-73.9915822,"subpremise","20 W 22nd St #605, New York, NY 10010, USA","subpremise","OK",83131
43.7820346,-70.1889407,"premise","1 Cole Haan Dr, Yarmouth, ME 04096, USA","premise","OK",83132
36.9510339,-86.4104442,"street_address","1 Fruit of the Loom Dr, Bowling Green, KY 42103, USA","street_address","OK",83133
36.5817089,-86.5163833,"locality","Portland, TN 37148, USA","locality,political","OK",83134
32.8461891,-96.9210158,"premise","1845 E Northgate Dr, Irving, TX 75062, USA","premise","OK",83135
41.605269,-74.167914,"street_address","1500 NY-208, Wallkill, NY 12589, USA","street_address","OK",83136
42.1334802,-87.9015026,"premise","401 S Milwaukee Ave, Wheeling, IL 60090, USA","premise","OK",83137
40.8391367,-75.5626039,"postal_code","Palmerton, PA 18071, USA","postal_code","OK",83138
40.7519758,-73.9866031,"street_address","1001 6th Ave, New York, NY 10018, USA","street_address","OK",83139
41.8053124,-88.13289,"premise","1833 Centre Point Cir, Naperville, IL 60563, USA","premise","OK",83140
30.3764005,-97.7783066,"street_address","7801 N Capital of Texas Hwy, Austin, TX 78731, USA","street_address","OK",83141
36.338689,-95.85232,"street_address","10701 E 126th St N, Collinsville, OK 74021, USA","street_address","OK",83142
40.7517576,-73.9871653,"street_address","1370 Broadway, New York, NY 10018, USA","street_address","OK",83143
35.643928,-86.898255,"street_address","1555 Bear Creek Pike, Columbia, TN 38401, USA","street_address","OK",83144
45.0444254,-93.3985121,"premise","4900 State Highway 169 Service Dr, New Hope, MN 55428, USA","premise","OK",83145
35.5524281,-77.0647382,"street_address","911 W 5th St, Washington, NC 27889, USA","street_address","OK",83146
33.9699648,-84.1431191,"street_address","2550 Pleasant Hill Rd, Duluth, GA 30096, USA","street_address","OK",83147
29.9410641,-90.0735876,"premise","1200 St Charles Ave, New Orleans, LA 70130, USA","premise","OK",83148
33.7347859,-118.2940858,"street_address","1010 S Cabrillo Ave, San Pedro, CA 90731, USA","street_address","OK",83149
36.780712,-76.363373,"street_address","3617 Koppens Way, Chesapeake, VA 23323, USA","street_address","OK",83150
41.3377507,-72.9819384,"street_address","152 Amity Rd, New Haven, CT 06515, USA","street_address","OK",83151
43.2067982,-89.1907566,"premise","900 Progress Way, Sun Prairie, WI 53590, USA","premise","OK",83152
29.4277397,-98.492956,"premise","115 E Travis St, San Antonio, TX 78205, USA","premise","OK",83153
36.9878461,-86.4539097,"premise","Craig Administration Center, 1906 College Heights Blvd, Bowling Green, KY 42101, USA","premise","OK",83154
33.7891171,-118.3139003,"street_address","1950 Pacific Coast Hwy, Lomita, CA 90717, USA","street_address","OK",83155
41.8993996,-87.6232196,"premise","909 N Michigan Ave, Chicago, IL 60611, USA","premise","OK",83156
25.7621082,-80.1923045,"premise","1200 Brickell Ave, Miami, FL 33131, USA","premise","OK",83157
34.7446559,-92.2719085,"premise","124 W Capitol Ave, Little Rock, AR 72201, USA","premise","OK",83158
34.049717,-84.095728,"street_address","1895 Chattahoochee Run Dr, Suwanee, GA 30024, USA","street_address","OK",83159
48.432044,-103.2923954,"administrative_area_level_2","Williams County, ND, USA","administrative_area_level_2,political","OK",83160
32.8140459,-96.8006726,"premise","3811 Turtle Creek Blvd, Dallas, TX 75219, USA","premise","OK",83161
42.4608691,-83.1224659,"street_address","852 E 9 Mile Rd, Ferndale, MI 48220, USA","street_address","OK",83162
42.0933214,-88.3390015,"street_address","2420 Vantage Dr, Elgin, IL 60124, USA","street_address","OK",83163
30.3284997,-81.657215,"street_address","1 E Monroe St, Jacksonville, FL 32202, USA","street_address","OK",83164
30.1356842,-95.4738532,"street_address","2227 Golden Rd, Spring, TX 77380, USA","street_address","OK",83165
NA,NA,NA,NA,NA,"ZERO_RESULTS",83166
41.955774,-87.6735685,"subpremise","4043 N Ravenswood Ave #309, Chicago, IL 60613, USA","subpremise","OK",83167
26.2037693,-80.1630913,"premise","1451 W Cypress Creek Rd, Fort Lauderdale, FL 33309, USA","premise","OK",83168
40.7748029,-74.0776657,"premise","80 Seaview Dr, Secaucus, NJ 07094, USA","premise","OK",83169
38.8050133,-77.5170964,"street_address","7000 Infantry Ridge Rd, Manassas, VA 20109, USA","street_address","OK",83170
30.338496,-97.6838609,"street_address","8200 Cameron Rd, Austin, TX 78754, USA","street_address","OK",83171
34.1872758,-119.0327561,"street_address","1722 S Lewis Rd, Camarillo, CA 93012, USA","street_address","OK",83172
40.5283013,-74.4307515,"street_address","147 W Ethel Rd, Piscataway Township, NJ 08854, USA","street_address","OK",83173
34.9116641,-120.4575471,"street_address","2641 Airpark Dr, Santa Maria, CA 93455, USA","street_address","OK",83174
33.9190074,-118.3952726,"premise","222 N Sepulveda Blvd, El Segundo, CA 90245, USA","premise","OK",83175
25.782744,-80.349337,"street_address","9460 NW 12th St, Doral, FL 33172, USA","street_address","OK",83176
30.8780858,-84.2081398,"street_address","122 N Broad St, Cairo, GA 39828, USA","street_address","OK",83177
33.886955,-84.29337,"street_address","3339 W Hospital Ave, Chamblee, GA 30341, USA","street_address","OK",83178
34.0389797,-118.255733,"premise","210 E Olympic Blvd, Los Angeles, CA 90015, USA","premise","OK",83179
28.5531001,-81.5260919,"subpremise","10125 W Colonial Dr #212ocoeeflorida34761, Ocoee, FL 34761, USA","subpremise","OK",83180
41.9998469,-83.9182729,"premise","1200 E Chicago Blvd, Tecumseh, MI 49286, USA","premise","OK",83181
41.0913815,-73.9164855,"premise","40 Lydecker St, Nyack, NY 10960, USA","premise","OK",83182
37.727125,-122.198866,"street_address","60 98th Ave, Oakland, CA 94603, USA","street_address","OK",83183
34.1718991,-118.4580455,"street_address","14916 Burbank Blvd, Sherman Oaks, CA 91411, USA","street_address","OK",83184
34.0499116,-118.1390591,"subpremise","925 S Atlantic Blvd #104, Monterey Park, CA 91754, USA","subpremise","OK",83185
34.0768055,-118.4690559,"premise","641 N Sepulveda Blvd, Los Angeles, CA 90049, USA","premise","OK",83186
33.6862546,-117.8149013,"subpremise","3500 Barranca Pkwy #300irvinecalifornia92606, Irvine, CA 92606, USA","subpremise","OK",83187
25.8024133,-80.2016591,"premise","2750 NW 3rd Ave, Miami, FL 33127, USA","premise","OK",83188
33.96976,-118.1001161,"premise","9221 Slauson Ave, Pico Rivera, CA 90660, USA","premise","OK",83189
42.1542288,-87.9315149,"street_address","1010 Johnson Dr, Buffalo Grove, IL 60089, USA","street_address","OK",83190
33.1362704,-117.2943426,"street_address","1525 Faraday Ave, Carlsbad, CA 92008, USA","street_address","OK",83191
39.8050031,-105.0450282,"premise","5981 Tennyson St, Arvada, CO 80003, USA","premise","OK",83192
33.8142372,-84.3220365,"street_address","1985 Lavista Rd, Atlanta, GA 30329, USA","street_address","OK",83193
33.711121,-117.917543,"street_address","2701 S Harbor Blvd, Santa Ana, CA 92704, USA","street_address","OK",83194
40.9255545,-74.1809578,"street_address","15 Oxford St, Paterson, NJ 07522, USA","street_address","OK",83195
41.024223,-74.033492,"street_address","129 Sibbald Dr, Park Ridge, NJ 07656, USA","street_address","OK",83196
33.992233,-117.9142382,"subpremise","17870 Castleton St #365, City of Industry, CA 91748, USA","subpremise","OK",83197
40.8381396,-73.8855915,"street_address","1800 Boston Rd, Bronx, NY 10460, USA","street_address","OK",83198
34.0135704,-84.1721241,"premise","4675 River Green Pkwy, Duluth, GA 30096, USA","premise","OK",83199
33.8020887,-118.0302569,"premise","5900 Katella Ave, Cypress, CA 90630, USA","premise","OK",83200
38.3502361,-78.2900847,"street_address","7021 Wolftown-Hood Rd, Madison, VA 22727, USA","street_address","OK",83201
33.8839667,-117.5591391,"street_address","506 Queensland Cir, Corona, CA 92879, USA","street_address","OK",83202
34.0905134,-117.5139981,"premise","13338 Napa St, Fontana, CA 92335, USA","premise","OK",83203
37.8079101,-122.2858135,"subpremise","1107 12th St #300bouldercolorado80302, Oakland, CA 94607, USA","subpremise","OK",83204
34.0588486,-117.5491394,"premise","4602 E Brickell St, Ontario, CA 91761, USA","premise","OK",83205
40.804379,-73.740861,"street_address","128 Maple St, Great Neck, NY 11023, USA","street_address","OK",83206
42.3157678,-83.6996961,"premise","3104 Cedarbrook Rd, Ann Arbor, MI 48105, USA","premise","OK",83207
40.7553463,-73.9897963,"premise","250 W 40th St, New York, NY 10018, USA","premise","OK",83208
34.1334392,-117.8920112,"subpremise","3452 E Foothill Blvd #100pasadenacalifornia91107, Azusa, CA 91702, USA","subpremise","OK",83209
29.7203555,-95.4177966,"subpremise","2525 Robinhood St #1100houstontexas77005, Houston, TX 77005, USA","subpremise","OK",83210
40.7508859,-73.9839126,"subpremise","5 W 37th St #300, New York, NY 10018, USA","subpremise","OK",83211
40.7481888,-73.9863847,"street_address","20 West 33rd Street, New York, NY 10001, USA","street_address","OK",83212
33.9921635,-117.9151973,"premise","17800 Castleton St, City of Industry, CA 91748, USA","premise","OK",83213
40.7536976,-73.9859663,"subpremise","110 W 40th St #209, New York, NY 10018, USA","subpremise","OK",83214
NA,NA,NA,NA,NA,"ZERO_RESULTS",83215
40.810632,-74.148416,"street_address","52 Centre St, Nutley, NJ 07110, USA","street_address","OK",83216
40.6604383,-73.7171994,"street_address","220 Green Acres Rd S, Valley Stream, NY 11581, USA","street_address","OK",83217
34.0482115,-117.8451176,"street_address","1100 N Grand Ave, Walnut, CA 91789, USA","street_address","OK",83218
40.7330047,-74.0534792,"premise","324 Hoboken Ave, Jersey City, NJ 07306, USA","premise","OK",83219
42.6465664,-73.7769917,"premise","19 Hackett Blvd, Albany, NY 12208, USA","premise","OK",83220
42.3901889,-71.1812149,"street_address","180 Waverley St, Belmont, MA 02478, USA","street_address","OK",83221
29.731164,-95.4854636,"subpremise","6009 Richmond Ave #200houstontexas77057, Houston, TX 77057, USA","subpremise","OK",83222
34.146255,-118.1318756,"street_address","2 N Lake Ave, Pasadena, CA 91101, USA","street_address","OK",83223
38.799558,-77.16356,"street_address","5600 General Washington Dr, Alexandria, VA 22312, USA","street_address","OK",83224
41.9363472,-88.0971068,"subpremise","399 Wall St c, Glendale Heights, IL 60139, USA","subpremise","OK",83225
42.3592223,-71.0694441,"street_address","132 Myrtle St, Boston, MA 02114, USA","street_address","OK",83226
44.9807685,-93.3418398,"street_address","123 Ottawa Ave N, Golden Valley, MN 55422, USA","street_address","OK",83227
34.0793018,-118.123262,"premise","1235 S Garfield Ave, Alhambra, CA 91801, USA","premise","OK",83228
37.3796054,-121.894858,"premise","1570 Oakland Rd, San Jose, CA 95131, USA","premise","OK",83229
34.0586951,-118.2735033,"premise","1930 W 6th St, Los Angeles, CA 90057, USA","premise","OK",83230
37.3766057,-121.9113192,"premise","1960 Zanker Rd, San Jose, CA 95112, USA","premise","OK",83231
41.8788864,-87.6358825,"subpremise","Willis Tower Skydeck, 233 S Wacker Dr #2130chicagoillinois60606, Chicago, IL 60606, USA","subpremise","OK",83232
